Matrix Name, nrow, ncol, nnz, max_nnz_per_row, min_nnz_per_row, avg_nnz_per_row, std_nnz_per_row, density, max_nnz_per_col, min_nnz_per_col, avg_nnz_per_col, std_nnz_per_col, nnz_variance, nnz_std, dia_num, dia_ratio, CV
jagmesh3,1089,1089,7361,7,3,6.75941230486685,0.6659541811707756,0.006206990178941093,7,3,6.75941230486685,0.6659541811707756,0.44349497141883826,0.6659541811707756,431,0.3957759412304867,0.09852249739097604
jagmesh4,1440,1440,9504,7,3,6.6,0.80863396471388,0.004583333333333333,7,3,6.6,0.80863396471388,0.6538888888888886,0.80863396471388,257,0.17847222222222223,0.12252029768392123
jagmesh5,1180,1180,7750,7,3,6.567796610169491,0.8445118292948995,0.0055659293306521114,7,3,6.567796610169491,0.8445118292948995,0.7132002298190175,0.8445118292948995,231,0.19576271186440677,0.12858373658941696
jagmesh6,1377,1377,8993,7,3,6.530864197530864,0.8652654466142343,0.00474282076799627,7,3,6.530864197530864,0.8652654466142343,0.7486842931045303,0.8652654466142343,167,0.12127814088598403,0.13248866006758597
jagmesh7,1138,1138,7450,7,4,6.546572934973638,0.8436840891115778,0.005752700294352933,7,4,6.546572934973638,0.8436840891115778,0.7118028422200328,0.8436840891115778,355,0.31195079086115995,0.12887416018912423
jagmesh8,1141,1141,7465,7,4,6.54250657318142,0.8452519505733359,0.005734011019440333,7,4,6.54250657318142,0.8452519505733359,0.714450859948029,0.8452519505733359,265,0.2322524101665206,0.12919390162145697
jagmesh9,1349,1349,9101,7,4,6.746478873239437,0.6709561761027858,0.005001096273713444,7,4,6.746478873239437,0.6709561761027858,0.45018219025047246,0.6709561761027858,477,0.3535952557449963,0.09945279437014153
jan99jac020,6774,6774,38692,68,2,5.711839385887216,5.826969540876282,0.0008432003817371148,132,2,5.711839385887216,12.464768835877575,33.95357403029994,5.826969540876282,2676,0.3950398582816652,1.0201564062311572
jan99jac020sc,6774,6774,38692,68,2,5.711839385887216,5.826969540876282,0.0008432003817371148,132,2,5.711839385887216,12.464768835877575,33.95357403029994,5.826969540876282,2676,0.3950398582816652,1.0201564062311572
jan99jac040,13694,13694,82842,68,2,6.049510734628305,6.288221419445554,0.00044176359972457314,138,2,6.049510734628305,13.801071705987884,39.54172861997386,6.288221419445554,2949,0.2153497882284212,1.0394595026422275
jan99jac040sc,13694,13694,82842,68,2,6.049510734628305,6.288221419445554,0.00044176359972457314,138,2,6.049510734628305,13.801071705987884,39.54172861997386,6.288221419445554,2949,0.2153497882284212,1.0394595026422275
jan99jac060,20614,20614,127182,68,2,6.169690501600853,6.471888531002969,0.0002992961337732053,138,2,6.169690501600853,14.242062537766422,41.885341157727765,6.471888531002969,2969,0.14402833026098769,1.0489810679034393
jan99jac060sc,20614,20614,127182,68,2,6.169690501600853,6.471888531002969,0.0002992961337732053,138,2,6.169690501600853,14.242062537766422,41.885341157727765,6.471888531002969,2969,0.14402833026098769,1.0489810679034393
jan99jac080,27534,27534,171522,68,2,6.229461756373937,6.560501351606262,0.00022624615952545718,138,2,6.229461756373937,14.456011103135992,43.040177984427594,6.560501351606262,2969,0.10783031887847752,1.0531409627635338
jan99jac080sc,27534,27534,171522,68,2,6.229461756373937,6.560501351606262,0.00022624615952545718,138,2,6.229461756373937,14.456011103135992,43.040177984427594,6.560501351606262,2969,0.10783031887847752,1.0531409627635338
jan99jac100,34454,34454,215862,68,2,6.265223196145586,6.612692812279313,0.000181843129858524,138,2,6.265223196145586,14.582399679196556,43.72770622957049,6.612692812279313,2969,0.0861728681720555,1.0554600538968018
jan99jac100sc,34454,34454,215862,68,2,6.265223196145586,6.612692812279313,0.000181843129858524,138,2,6.265223196145586,14.582399679196556,43.72770622957049,6.612692812279313,2969,0.0861728681720555,1.0554600538968018
jan99jac120,41374,41374,260202,68,2,6.289022091168366,6.647092011507784,0.00015200420774322924,138,2,6.289022091168366,14.665858134910508,44.18383220945059,6.647092011507784,2969,0.07176004253879248,1.0569357071971894
jan99jac120sc,41374,41374,260202,68,2,6.289022091168366,6.647092011507784,0.00015200420774322924,138,2,6.289022091168366,14.665858134910508,44.18383220945059,6.647092011507784,2969,0.07176004253879248,1.0569357071971894
JapaneseVowelsSmall_10NN,9961,9961,131144,30,10,13.165746411002912,3.1077971361395305,0.0013217293857045388,30,10,13.165746411002912,3.1077971361395305,9.658403039397069,3.1077971361395305,10624,1.066559582371248,0.23605172385382375
jazz,198,198,5484,100,1,27.696969696969695,17.410350193134157,0.13988368533823078,100,1,27.696969696969695,17.410350193134157,303.12029384756653,17.410350193134157,382,1.9292929292929293,0.6286012651788044
jendrec1,2109,4228,89608,53,3,42.488383119962066,8.258764483559125,0.010049286452214302,2085,1,21.193945127719964,175.45760751600406,68.20719079489761,8.258764483559125,4230,2.0056899004267423,0.19437700089083781
jgl009,9,9,50,9,3,5.555555555555555,1.9499920860871385,0.6172839506172839,8,2,5.555555555555555,1.7708197167232476,3.80246913580247,1.9499920860871385,16,1.7777777777777777,0.3509985754956849
jgl011,11,11,76,11,4,6.909090909090909,2.778310325442932,0.628099173553719,10,3,6.909090909090909,2.466301812045552,7.7190082644628095,2.778310325442932,19,1.7272727272727273,0.40212386289305596
jnlbrng1,40000,40000,199200,5,3,4.98,0.14071247279470286,0.0001245,5,3,4.98,0.14071247279470286,0.019799999999999995,0.14071247279470286,5,0.000125,0.028255516625442338
Journals,124,124,12068,124,19,97.3225806451613,22.733926752726532,0.7848595213319459,124,19,97.3225806451613,22.733926752726532,516.8314255983352,22.733926752726532,247,1.9919354838709677,0.23359354634886392
jpwh_991,991,991,6027,16,1,6.081735620585268,2.6037269365999145,0.006136968335605719,16,1,6.081735620585268,2.0763381311934785,6.779393960375975,2.6037269365999145,317,0.31987891019172554,0.42812234846034763
juba40k,40337,40337,144945,34,1,3.593351017676079,2.711379970741042,8.908324906849986e-05,34,1,3.593351017676079,2.75147884088877,7.351581345735694,2.711379970741042,14325,0.3551330044376131,0.7545547199267406
k1_san,67759,67759,559774,11,0,8.26124942812025,2.738830660286632,0.00012192106477545787,11,0,8.26124942812025,2.738830660286632,7.501193385726109,2.738830660286632,59255,0.8744963768650659,0.33152741411777237
k3plates,11107,11107,378927,58,15,34.11605293958765,5.540875939936365,0.0030715812496252496,58,15,34.11605293958765,5.540875939936365,30.701306181765695,5.540875939936365,531,0.0478076888448726,0.1624125730414386
k49_norm_10NN,38547,38547,618158,551,10,16.0364749526552,8.324356151797021,0.0004160239435664306,551,10,16.0364749526552,8.324356151797021,69.2949053419609,8.324356151797021,72364,1.8772926557189924,0.5190889005453618
karate,34,34,156,17,1,4.588235294117647,3.820360677912828,0.13494809688581316,17,1,4.588235294117647,3.820360677912828,14.595155709342562,3.820360677912828,56,1.6470588235294117,0.8326427118527959
karted,46502,133115,1770349,125664,1,38.07038406950239,823.7229072383415,0.00028599619929761775,21,8,13.299395259737821,0.9424004212755187,678519.4279091853,823.7229072383415,156599,3.3675755881467464,21.63684258437029
Kaufhold,8765,8765,42471,28,1,4.845521962350257,2.2805718985566497,0.0005528262364347127,28,1,4.845521962350257,2.2805718985566497,5.201008184486281,2.2805718985566497,855,0.0975470621791215,0.4706555694673785
Kemelmacher,28452,9693,100875,7,1,3.5454449599325177,0.9077017042525416,0.0003657737501219971,15,2,10.406994738471061,1.6823283251177261,0.8239223839029685,0.9077017042525416,18914,1.9513050655111936,0.2560191215801072
kim1,38415,38415,933195,25,4,24.292463881296367,3.461550085397713,0.0006323692276791975,25,5,24.292463881296367,2.585943884468609,11.982328993716912,3.461550085397713,25,0.0006507874528179097,0.14249481247815637
kim2,456976,456976,11330020,25,4,24.793468365953572,1.8971162738840166,5.425551531361291e-05,25,5,24.793468365953572,1.426992381015628,3.599050156635575,1.8971162738840166,25,5.470746822590246e-05,0.07651677634941707
kineticBatchReactor_1,2052,2052,20600,460,1,10.038986354775828,20.72286361860661,0.004892293545212392,460,1,10.038986354775828,20.72286361860661,429.4370765553694,20.72286361860661,1579,0.7694931773879142,2.0642386478340176
kineticBatchReactor_2,4361,4361,44840,1166,1,10.282045402430635,33.035905241407285,0.0023577265311696023,1166,1,10.282045402430635,33.035905241407285,1091.3710351192412,33.035905241407285,3539,0.8115111213024536,3.212970177470499
kineticBatchReactor_3,5082,5082,53219,1348,1,10.472058244785517,36.95255403831907,0.002060617521602817,1348,1,10.472058244785517,36.95255403831907,1365.4912499548914,36.95255403831907,4343,0.8545848091302637,3.528681103040973
kineticBatchReactor_4,7105,7105,74869,2426,1,10.537508796622097,48.54278821484667,0.0014831117236625048,2426,1,10.537508796622097,48.54278821484667,2356.4022876714566,48.54278821484667,6449,0.907670654468684,4.606666447614975
kineticBatchReactor_5,7641,7641,80767,2636,1,10.5702133228635,50.80047188814952,0.001383354707873773,2636,1,10.5702133228635,50.80047188814952,2580.687944058669,50.80047188814952,6973,0.9125768878419055,4.806002522036852
kineticBatchReactor_6,7773,7773,82500,2678,1,10.613662678502509,51.17937120235465,0.0013654525509459036,2678,1,10.613662678502509,51.17937120235465,2619.3280366684085,51.17937120235465,7069,0.9094300784767786,4.822027301283669
kineticBatchReactor_7,7968,7968,84508,2720,1,10.605923694779117,51.77629975108163,0.0013310647207303108,2720,1,10.605923694779117,51.77629975108163,2680.7852159138556,51.77629975108163,7225,0.9067520080321285,4.881828423541185
kineticBatchReactor_8,8052,8052,85194,2720,1,10.580476900149032,51.98612301338053,0.0013140184923185582,2720,1,10.580476900149032,51.98612301338053,2702.556985962333,51.98612301338053,7319,0.9089667163437656,4.9134007383588045
kineticBatchReactor_9,8115,8115,86183,2720,1,10.620209488601356,52.18774756954438,0.0013087134305115656,2720,1,10.620209488601356,52.18774756954438,2723.5609963824854,52.18774756954438,7365,0.9075785582255084,4.914003591507056
kl02,71,36699,212536,7638,548,2993.4647887323945,1703.3675248802017,0.08156802061997315,8,2,5.7913294640180935,0.7116873210169473,2901460.9248165046,1703.3675248802017,36744,517.5211267605633,0.5690287493247935
kleemin,8,16,44,9,2,5.5,2.29128784747792,0.34375,8,1,2.75,2.384848003542364,5.25,2.29128784747792,9,1.125,0.4165977904505309
klein-b1,30,10,60,2,2,2.0,0.0,0.2,8,4,6.0,1.4832396974191326,0.0,0.0,36,3.6,0.0
klein-b2,20,30,60,3,3,3.0,0.0,0.1,2,2,2.0,0.0,0.0,0.0,39,1.95,0.0
kmnist_norm_10NN,10000,10000,156932,140,10,15.6932,7.368125525532258,0.00156932,140,10,15.6932,7.368125525532258,54.28927376000001,7.368125525532258,18718,1.8718,0.46951071327277155
kneser_10_4_1,349651,330751,992252,16,1,2.8378354416260785,4.654827305679369,8.57997539425755e-06,3,2,2.9999969765775463,0.0017387965127253564,21.667417245698253,4.654827305679369,454407,1.3738643269408104,1.64027386415759
kneser_6_2_1,601,676,2027,7,1,3.372712146422629,2.407182983380454,0.004989219151512765,3,2,2.9985207100591715,0.03843308004960526,5.794529915476424,2.407182983380454,820,1.3643926788685523,0.7137232229953887
kneser_8_3_1,15737,15681,47042,11,1,2.989260977314609,3.6085477545425766,0.0001906294864686314,3,2,2.999936228556852,0.007985447786492461,13.02161689681427,3.6085477545425766,20842,1.3291244180855812,1.2071705287453025
Kohonen,4470,4470,12731,735,0,2.8480984340044744,17.649735621957245,0.0006371584863544685,51,0,2.8480984340044744,3.193598842255367,311.51316752498644,17.649735621957245,3705,0.8288590604026845,6.197024446638039
kron_g500-logn16,65536,65536,4912469,17998,0,74.95832824707031,312.5048363686896,0.0011437733191996813,17998,0,74.95832824707031,312.5048363686896,97659.27275382145,312.5048363686896,128677,1.9634552001953125,4.1690475718540805
kron_g500-logn17,131072,131072,10228360,29936,0,78.03619384765625,378.10503555226035,0.0005953689105808735,29936,0,78.03619384765625,378.10503555226035,142963.41790997607,378.10503555226035,259469,1.9795913696289062,4.845252144029528
ks2010,238600,238600,1121798,54,1,4.701584241408215,2.374716819184793,1.970487946943929e-05,54,1,4.701584241408215,2.374716819184793,5.639279971319142,2.374716819184793,38118,0.1597569153394803,0.5050886461354822
Kuu,7102,7102,340200,98,23,47.901999436778375,19.953578171276167,0.006744860523342491,98,23,47.901999436778375,19.953578171276167,398.1452818372287,19.953578171276167,285,0.040129540974373414,0.4165500063856653
ky2010,161672,161672,787778,81,1,4.872692859617002,3.12578533299596,3.0139373915192504e-05,81,1,4.872692859617002,3.12578533299596,9.770533947972666,3.12578533299596,35488,0.21950616062150527,0.641490326406834
l30,2701,16281,52070,32,16,19.278045168456128,1.9112275760031505,0.00118408237629483,8,1,3.1982064983723357,1.7646242880051983,3.6527908472748782,1.9112275760031505,13599,5.034801925212884,0.09914011297838504
l9,244,1483,4659,22,11,19.09426229508197,1.9823317608033766,0.012875429733703281,8,1,3.141604855023601,1.655466227127728,3.9296392098898156,1.9823317608033766,1248,5.114754098360656,0.10381819052071772
L-9,17983,17983,71192,4,2,3.9588500250236334,0.20003183566306348,0.00022014402630393334,4,2,3.9588500250236334,0.20003183566306348,0.04001273527873484,0.20003183566306348,342,0.019017961407996442,0.050527762961131456
la2010,204447,204447,980634,581,1,4.796519391333695,3.4491943292990825,2.3460942891476498e-05,581,1,4.796519391333695,3.4491943292990825,11.896941521268948,3.4491943292990825,33476,0.163739257607106,0.7191035932286761
laminar_duct3D,67173,67173,3833077,89,1,57.0627633126405,37.895587173428,0.0008494895763571747,89,3,57.0627633126405,29.627482731677574,1436.0755272188808,37.895587173428,67751,1.0086046477007131,0.6641036110677345
landmark,71952,2704,1151232,16,16,16.0,0.0,0.005917159763313609,555,0,425.75147928994085,147.76822842590767,0.0,0.0,62032,22.940828402366865,0.0
language,399130,399130,1216334,11555,1,3.0474632325307542,20.710003110551003,7.635264782228233e-06,107,1,3.0474632325307542,3.9583755056218424,428.90422883903227,20.710003110551003,238884,0.5985117630847092,6.7958172192129975
lap_25,25,25,169,9,4,6.76,1.8172506706560874,0.2704,9,4,6.76,1.8172506706560874,3.3023999999999996,1.8172506706560874,9,0.36,0.2688240637065218
largebasis,440020,440020,5560100,14,4,12.636016544702514,1.1511238659324312,2.8716914105500916e-05,14,4,12.636016544702514,1.1511238659324312,1.3250861547192259,1.1511238659324312,480079,1.0910390436798327,0.091098635543891
large,4282,8617,20635,21,2,4.8190098085007005,3.3260023441189195,0.0005592444944296971,12,0,2.3946849251479634,2.2419682849221356,11.062291593084549,3.3260023441189195,3691,0.8619803829985988,0.6901837672651908
LargeRegFile,2111154,801374,4944201,4,1,2.341942368960294,0.7829061979620687,2.9224087242165254e-06,655876,1,6.169654867764614,900.3183879584277,0.612942114807422,0.7829061979620687,1922892,2.3994938692795125,0.3342978069565564
laser,3002,3002,9000,4,1,2.9980013324450367,0.8182601274904757,0.0009986679988158017,4,1,2.9980013324450367,0.8182601274904757,0.6695496362407296,0.8182601274904757,9,0.0029980013324450365,0.2729352114140453
ldoor,952203,952203,46522475,77,28,48.857727816442505,11.946571526870127,5.131020151841834e-05,77,28,48.857727816442505,11.946571526870127,142.72057124662402,11.946571526870127,972411,1.0212223653989747,0.2445175422760787
Lederberg,8843,8843,41601,1098,0,4.704398959629085,20.688946054541525,0.0005319912879824816,135,0,4.704398959629085,5.851041161481785,428.0324888477293,20.688946054541525,6795,0.7684043876512495,4.3977873118509345
LeGresley_2508,2508,2508,16727,28,1,6.669457735247209,3.9901683630641527,0.0026592734191575795,25,1,6.669457735247209,3.143623483413761,15.921443565598059,3.9901683630641527,662,0.26395534290271133,0.5982747805682367
LeGresley_4908,4908,4908,30482,38,1,6.210676446617767,3.2432665044719324,0.0012654189989033755,34,2,6.210676446617767,3.063780063773555,10.518777619029589,3.2432665044719324,5511,1.1228606356968216,0.5222082541810985
LeGresley_87936,87936,87936,593276,56,1,6.746679403202329,3.3386415448793545,7.672260966159854e-05,56,1,6.746679403202329,3.157453445943759,11.146527365194402,3.3386415448793545,19575,0.22260507641921398,0.4948570022898464
lesmis,77,77,508,36,1,6.597402597402597,6.000562182017032,0.08568055321302075,36,1,6.597402597402597,6.000562182017032,36.006746500253,6.000562182017032,102,1.3246753246753247,0.9095340315262037
LF10000,19998,19998,99982,5,3,4.999599959996,0.024492855570467882,0.00025000499849964995,5,3,4.999599959996,0.024492855570467882,0.0005998999739957996,0.024492855570467882,7,0.00035003500350035,0.004898963070334827
LF10,18,18,82,5,3,4.555555555555555,0.6849348892187751,0.25308641975308643,5,3,4.555555555555555,0.6849348892187751,0.4691358024691357,0.6849348892187751,7,0.3888888888888889,0.1503515610480238
LFAT5000,19994,19994,79966,5,2,3.9994998499549865,1.0001999149599758,0.00020003500299864893,5,2,3.9994998499549865,1.0001999149599758,1.000399869885943,1.0001999149599758,11,0.0005501650495148545,0.25008124827688966
LFAT5,14,14,46,5,2,3.2857142857142856,1.0301575072754254,0.23469387755102042,5,2,3.2857142857142856,1.0301575072754254,1.0612244897959182,1.0301575072754254,11,0.7857142857142857,0.3135261978664338
lhr01,1477,1477,18592,43,1,12.587677725118484,16.017549104209202,0.008522462914772162,26,1,12.587677725118484,10.960812073464961,256.56187930575305,16.017549104209202,1126,0.7623561272850372,1.2724784868178243
lhr02,2954,2954,37206,43,1,12.595125253893027,16.013321403049556,0.004263752624879156,26,1,12.595125253893027,10.95389132718311,256.426462357365,16.013321403049556,1129,0.38219363574813814,1.2713904054348326
lhr04c,4101,4101,82682,63,1,20.161424042916362,25.763319494556363,0.004916221419877191,36,1,20.161424042916362,16.09984042052427,663.748631378588,25.763319494556363,3410,0.8315045110948549,1.2778521715388553
lhr04,4101,4101,82682,63,1,20.161424042916362,25.763319494556363,0.004916221419877191,36,1,20.161424042916362,16.09984042052427,663.748631378588,25.763319494556363,3410,0.8315045110948549,1.2778521715388553
lhr07c,7337,7337,156508,63,1,21.331334332833585,26.200632690160568,0.0029073646357957728,36,1,21.331334332833585,16.00807145394618,686.4731533647106,26.200632690160568,5456,0.7436281859070465,1.2282697500939765
lhr07,7337,7337,156508,63,1,21.331334332833585,26.200632690160568,0.0029073646357957728,36,1,21.331334332833585,16.00807145394618,686.4731533647106,26.200632690160568,5456,0.7436281859070465,1.2282697500939765
lhr10c,10672,10672,232633,63,1,21.79844452773613,26.35875318361244,0.0020425828830337453,36,1,21.79844452773613,15.946650933387257,694.7838693945989,26.35875318361244,7946,0.7445652173913043,1.2092033975210394
lhr10,10672,10672,232633,63,1,21.79844452773613,26.35875318361244,0.0020425828830337453,36,1,21.79844452773613,15.946650933387257,694.7838693945989,26.35875318361244,7946,0.7445652173913043,1.2092033975210394
lhr11c,10964,10964,233741,63,1,21.318952936884347,26.18362531678911,0.0019444502861076568,36,1,21.318952936884347,16.0192720193146,685.5822347299996,26.18362531678911,8201,0.7479934330536301,1.2281853332247052
lhr11,10964,10964,233741,63,1,21.318952936884347,26.18362531678911,0.0019444502861076568,36,1,21.318952936884347,16.0192720193146,685.5822347299996,26.18362531678911,8200,0.7479022254651587,1.2281853332247052
lhr14c,14270,14270,307858,63,1,21.573791170287315,26.268859208449896,0.00151182839315258,36,1,21.573791170287315,15.983281818208877,690.0529641133629,26.268859208449896,10000,0.700770847932726,1.2176283250868258
lhr14,14270,14270,307858,63,1,21.573791170287315,26.268859208449896,0.00151182839315258,36,1,21.573791170287315,15.983281818208877,690.0529641133629,26.268859208449896,9999,0.7007007708479327,1.2176283250868258
lhr17c,17576,17576,381975,63,1,21.732760582612652,26.32063915528246,0.0012365020813958042,36,1,21.732760582612652,15.962254522429168,692.7760455425882,26.32063915528246,11913,0.677799271734183,1.2111042706806585
lhr17,17576,17576,381975,63,1,21.732760582612652,26.32063915528246,0.0012365020813958042,36,1,21.732760582612652,15.962254522429168,692.7760455425882,26.32063915528246,11912,0.6777423759672281,1.2111042706806585
lhr34c,35152,35152,764014,63,1,21.734581247155212,26.319377856369577,0.0006183028347506603,36,1,21.734581247155212,15.961873208006875,692.7096507463573,26.319377856369577,11919,0.3390703231679563,1.2109447868849306
lhr34,35152,35152,764014,63,1,21.734581247155212,26.319377856369577,0.0006183028347506603,36,1,21.734581247155212,15.961873208006875,692.7096507463573,26.319377856369577,11808,0.3359126081019572,1.2109447868849306
lhr71c,70304,70304,1528092,63,1,21.73549157942649,26.318747137014853,0.00030916436588851974,36,1,21.73549157942649,15.961683360632588,692.6764508621275,26.318747137014853,11925,0.16962050523441055,1.2108650517905284
lhr71,70304,70304,1528092,63,1,21.73549157942649,26.318747137014853,0.00030916436588851974,36,1,21.73549157942649,15.961683360632588,692.6764508621275,26.318747137014853,11814,0.16804164770141103,1.2108650517905284
light_in_tissue,29282,29282,406084,18,6,13.868041800423468,2.732939976496006,0.00047360295746272347,18,6,13.868041800423468,2.732939976496006,7.468960915129988,2.732939976496006,27,0.0009220681647428454,0.19706747468936486
li,22695,22695,1350309,108,11,59.49808327825512,29.20537066278524,0.002621638390758102,108,11,59.49808327825512,29.20537066278524,852.9536755506766,29.20537066278524,2645,0.11654549460233532,0.4908623783088989
Lin,256000,256000,1766400,7,4,6.9,0.3102418411497714,2.6953125e-05,7,4,6.9,0.3102418411497714,0.09624999999999997,0.3102418411497714,7,2.734375e-05,0.04496258567387991
Linux_call_graph,324085,324085,1208908,712,0,3.7302189240477035,5.4502643337064205,1.1510001771287481e-05,15972,0,3.7302189240477035,72.85513491594082,29.70538130727229,5.4502643337064205,333007,1.027529814709104,1.4611111156425842
linverse,11999,11999,95977,9,5,7.998749895824652,1.0013317762594773,0.0006666180428222896,9,5,7.998749895824652,1.0013317762594773,1.00266532614696,1.0013317762594773,9,0.0007500625052087674,0.12518603398040645
L,956,956,3640,4,2,3.807531380753138,0.4047130473420501,0.003982773410829642,4,2,3.807531380753138,0.4047130473420501,0.16379265068888849,0.4047130473420501,444,0.46443514644351463,0.10629276737884613
lns_131,131,131,536,11,1,4.091603053435114,3.462890249574965,0.03123361109492454,13,1,4.091603053435114,2.816121477903836,11.991608880601364,3.462890249574965,40,0.3053435114503817,0.8463407139819411
lns_3937,3937,3937,25407,11,1,6.453390906781814,3.0555643946285493,0.001639164568651718,13,1,6.453390906781814,3.222732360712247,9.336473769721733,3.0555643946285493,311,0.07899415798831598,0.4734819940037233
lns_511,511,511,2796,11,1,5.471624266144814,3.436690072343536,0.010707679581496701,13,1,5.471624266144814,3.2336714763478063,11.81083865334462,3.436690072343536,74,0.14481409001956946,0.6280932142230139
lnsp_131,131,131,536,11,1,4.091603053435114,3.462890249574965,0.03123361109492454,13,1,4.091603053435114,2.8161214779038364,11.991608880601362,3.462890249574965,33,0.25190839694656486,0.8463407139819411
lnsp3937,3937,3937,25407,11,1,6.453390906781814,3.05556439462855,0.001639164568651718,13,1,6.453390906781814,3.2227323607122473,9.336473769721735,3.05556439462855,68,0.017272034544069087,0.47348199400372337
lnsp_511,511,511,2796,11,1,5.471624266144814,3.436690072343536,0.010707679581496701,13,1,5.471624266144814,3.2336714763478063,11.81083865334462,3.436690072343536,50,0.09784735812133072,0.6280932142230139
lock1074,1074,1074,51588,96,0,48.03351955307262,15.975504797487117,0.044723947442339505,96,0,48.03351955307262,15.975504797487117,255.2167535345339,15.975504797487117,573,0.5335195530726257,0.3325907604966497
lock2232,2232,2232,80352,48,0,36.0,11.233590182443757,0.016129032258064516,48,0,36.0,11.233590182443757,126.19354838709677,11.233590182443757,271,0.12141577060931899,0.3120441717345488
lock3491,3491,3491,160444,113,0,45.959323975938126,12.954277216297031,0.013165088506427421,113,0,45.959323975938126,12.954277216297031,167.81329819667235,12.954277216297031,911,0.26095674591807505,0.2818639635143286
lock_700,700,700,22175,60,0,31.678571428571427,12.406143557092337,0.04525510204081633,60,0,31.678571428571427,12.406143557092337,153.9123979591837,12.406143557092337,711,1.0157142857142858,0.3916257267176837
lop163,163,163,935,6,3,5.736196319018405,0.5519427024020851,0.03519138846023561,8,2,5.736196319018405,1.1341233789846044,0.30464074673491665,0.5519427024020851,42,0.25766871165644173,0.096221027263679
lowThrust_10,18260,18260,222005,7100,2,12.157995618838992,74.30755969151296,0.00066582670420805,7100,2,12.157995618838992,74.30755969151296,5521.613427307762,74.30755969151296,14279,0.7819824753559693,6.111826490245836
lowThrust_11,18368,18368,223801,7142,2,12.184287891986063,74.52758635068348,0.0006633431996943632,7142,2,12.184287891986063,74.52758635068348,5554.361127258582,74.52758635068348,14363,0.7819577526132404,6.116696109889384
lowThrust_12,18458,18458,224593,7177,2,12.167786325712429,74.70972880531625,0.0006592147754747225,7177,2,12.167786325712429,74.70972880531625,5581.5435781639,74.70972880531625,14433,0.7819373713295048,6.139960614482763
lowThrust_13,18476,18476,224897,7184,2,12.17238579779173,74.74627282707127,0.0006588214872153999,7184,2,12.17238579779173,74.74627282707127,5587.005301538971,74.74627282707127,14447,0.7819333189001948,6.140642768702867
lowThrust_1,584,584,6133,225,0,10.501712328767123,13.273338084944768,0.01798238412460124,225,0,10.501712328767123,13.273338084944768,176.18150391724527,13.273338084944768,509,0.8715753424657534,1.2639213177250521
lowThrust_2,2312,2312,26261,898,2,11.35856401384083,26.3797932264737,0.004912873708408664,898,2,11.35856401384083,26.3797932264737,695.8934906715078,26.3797932264737,1867,0.8075259515570934,2.322458472244286
lowThrust_3,7064,7064,80645,2746,2,11.416336353340883,46.184380088446964,0.0016161291553427072,2746,2,11.416336353340883,46.184380088446964,2132.9969641541365,46.184380088446964,5563,0.7875141562853907,4.045464206643802
lowThrust_4,13562,13562,160947,5273,2,11.867497419259696,64.03090548219173,0.0008750551112859236,5273,2,11.867497419259696,64.03090548219173,4099.95685686937,64.03090548219173,10625,0.7834390207933933,5.395485098507486
lowThrust_5,16262,16262,198369,6323,2,12.198315090394786,70.12432317421383,0.0007501116154467339,6323,2,12.198315090394786,70.12432317421383,4917.420700641583,70.12432317421383,12725,0.7824990776042308,5.748689278360355
lowThrust_6,16928,16928,207349,6582,2,12.248877599243857,71.54698926502468,0.0007235868147001333,6582,2,12.248877599243857,71.54698926502468,5118.971672889557,71.54698926502468,13243,0.7823133270321361,5.841105740940818
lowThrust_7,17378,17378,211561,6757,2,12.174070664058004,72.49062961508263,0.0007005449800931065,6757,2,12.174070664058004,72.49062961508263,5254.891381991094,72.49062961508263,13593,0.7821958798480838,5.954510337211991
lowThrust_8,17702,17702,216445,6883,2,12.227149474635635,73.16439332467972,0.0006907213577356025,6883,2,12.227149474635635,73.16439332467972,5353.0284505684385,73.16439332467972,13845,0.7821150152525138,5.983765347471554
lowThrust_9,18044,18044,219589,7016,2,12.169640877854134,73.86696197824148,0.0006744425226033105,7016,2,12.169640877854134,73.86696197824148,5456.328071894973,73.86696197824148,14111,0.7820328086898692,6.06977335811625
lp1,534388,534388,1643420,249643,2,3.075331032882475,341.4987945370718,5.754865440246553e-06,249643,2,3.075331032882475,341.4987945370718,116621.42667027315,341.4987945370718,520421,0.9738635598104748,111.04456427150498
lp22,2958,16392,68518,82,2,23.163624070317784,13.621548646987494,0.0014131054215664825,39,1,4.179965836993656,4.471734208496091,185.54658754224684,13.621548646987494,13426,4.538877620013523,0.5880577497561079
lp_25fv47,821,1876,10705,340,0,13.038976857490864,16.714437323198563,0.00695041410314012,21,1,5.706289978678038,3.9784310384688917,279.3724150311332,16.714437323198563,1521,1.8526187576126676,1.2818825821901936
lp_80bau3b,2262,12061,23264,113,1,10.28470380194518,11.663280753171366,0.0008527239699813599,12,0,1.928861620097836,1.3395120822002056,136.03211792729763,11.663280753171366,7123,3.1489832007073386,1.1340414831359023
lp_adlittle,56,138,424,27,1,7.571428571428571,6.155303006517293,0.054865424430641824,11,1,3.072463768115942,2.339446488354811,37.88775510204083,6.155303006517293,115,2.0535714285714284,0.8129645480305859
lp_afiro,27,51,102,10,2,3.7777777777777777,1.8121673811444543,0.07407407407407407,4,1,2.0,1.0846522890932808,3.28395061728395,1.8121673811444543,30,1.1111111111111112,0.47969136559706144
