jan99jac060sc,0.42231,2.46811,0.42145,0.16590,0.00340,0.53616,0.91491,0.89426,3.40719,0.00790,0.41402,7.04219,0.59654,0.17982,0.00592,0.94841,0.52639,0.52700,3.08321,0.01271,0.24754,0.38847,0.27242,0.04751,0.00904,1.04077,0.22357,0.22252,1.95184,0.01439,0.18148,0.35445,0.27080,0.01722,0.01083,1.05292,0.09381,0.09044,0.95672,0.01367
jan99jac080,0.46527,2.41003,0.46973,0.15716,0.00312,0.77855,1.19328,1.15760,3.91910,0.00713,0.33643,4.71992,0.58722,0.17328,0.00592,1.25980,0.74031,0.73523,3.63062,0.01549,0.29758,0.52258,0.32023,0.11720,0.00924,1.35923,0.26487,0.29998,2.73478,0.01681,0.21835,0.41347,0.25144,0.10297,0.00859,1.40235,0.12273,0.11626,1.29311,0.01693
jan99jac080sc,0.48326,3.19646,0.49040,0.15620,0.00320,0.74695,1.16745,1.13515,4.02821,0.00713,0.37508,4.65081,0.63977,0.18070,0.00593,1.19253,0.68551,0.68183,3.21206,0.01617,0.31720,9.04174,0.83620,0.17743,0.00899,1.36791,0.29697,0.29383,2.73370,0.01610,0.21331,0.30502,0.31211,0.03785,0.01082,1.41089,0.11772,0.12224,1.26487,0.01715
jan99jac100,0.56822,2.26365,0.56819,0.15209,0.00291,0.89554,1.41188,1.29655,4.04326,0.00669,0.34028,4.11714,0.60719,0.17088,0.00530,1.53257,0.92146,0.91786,3.99072,0.01429,0.32559,9.67990,0.83203,0.19109,0.00847,1.52855,0.37363,0.37297,3.13864,0.01625,0.23052,0.59236,0.28326,0.03401,0.01286,1.81153,0.15332,0.15846,1.60819,0.01702
jan99jac100sc,0.49455,3.00853,0.49886,0.16433,0.00289,0.83435,1.44990,1.39329,4.16303,0.00670,0.62877,3.48670,0.64446,0.18404,0.00567,1.49437,0.89410,0.89125,3.93687,0.01420,0.44580,3.73463,0.69671,0.15523,0.00820,1.71550,0.38458,0.38388,2.92285,0.01568,0.27215,0.40903,0.56870,0.12208,0.01092,1.72952,0.15253,0.15464,1.51124,0.01752
jan99jac120,0.51538,2.86977,0.55099,0.15926,0.00232,1.00008,1.63054,1.52307,4.12593,0.00637,0.63913,4.06819,0.75235,0.17645,0.00478,1.76695,1.09182,1.07123,4.06729,0.01303,0.53385,7.72800,0.96917,0.19474,0.00827,2.01068,0.46053,0.40388,3.39753,0.01669,0.33366,0.55744,0.34542,0.01014,0.00842,2.09384,0.18528,0.17646,1.82649,0.01785
jan99jac120sc,0.55261,2.15684,0.58516,0.15355,0.00224,1.04600,1.69867,1.57146,4.16477,0.00637,0.39889,3.98716,0.63611,0.16724,0.00510,1.70680,1.03724,1.02393,4.08353,0.01280,0.39020,10.72113,0.85393,0.20523,0.00903,1.83940,0.45695,0.44837,3.40629,0.01615,0.33909,0.55320,0.34898,0.02176,0.00943,2.07200,0.18551,0.18270,1.86789,0.01800
JapaneseVowelsSmall_10NN,0.51160,3.54251,0.43359,0.72608,0.00230,0.30584,0.50799,0.53822,1.84977,0.00813,0.15354,0.16400,0.17157,0.45225,0.00487,0.34968,0.28215,0.28980,1.09735,0.01214,0.12147,0.11784,0.16241,0.02378,0.00626,0.53814,0.11306,0.11363,0.44532,0.01299,0.08947,0.11667,0.11467,0.02695,0.00671,0.52253,0.04510,0.03655,0.18320,0.01294
jazz,0.13574,1.66182,0.13717,0.03644,0.17521,0.02376,0.02466,0.02415,0.11288,0.02287,0.00874,0.00831,0.03548,0.00955,0.26290,0.02320,0.01283,0.01286,0.06003,0.01242,0.00622,0.00490,0.00553,0.00186,0.21355,0.02347,0.00481,0.00481,0.02243,0.00425,0.00420,0.00465,0.00441,0.00023,0.12742,0.02379,0.00200,0.00194,0.00939,0.00192
jendrec1,0.34109,5.89526,0.09236,0.98861,0.03553,0.32976,0.66112,0.62768,0.84271,0.06733,0.26354,8.96079,0.09186,0.44094,0.06586,0.74667,0.38908,0.33297,0.47928,0.07358,0.15822,0.28119,0.08938,0.19947,0.07448,0.71361,0.15432,0.14197,0.19280,0.07050,0.13162,0.15775,0.07808,0.08159,0.08157,0.72009,0.06478,0.06383,0.07700,0.05687
jgl009,0.00858,0.03846,0.01887,0.00503,0.04464,0.00045,0.00043,0.00044,0.00069,0.00043
jgl011,0.01201,0.05802,0.03220,0.00621,0.06552,0.00067,0.00066,0.00067,0.00106,0.00067
jnlbrng1,0.68261,2.92707,0.71862,3.17494,3.16234,0.81360,0.87058,0.84481,0.59447,0.85252,0.22119,2.84220,1.28409,4.91372,5.94728,0.93914,0.52622,0.52027,0.52810,0.51150,0.24578,0.37435,0.31128,0.11868,0.25948,0.98802,0.21122,0.21086,0.21187,0.20785,0.15585,0.21266,0.31288,0.11638,0.19118,0.63889,0.08951,0.08870,0.08540,0.08138
Journals,0.17085,2.48816,0.15210,0.04289,0.91946,0.04965,0.05453,0.05504,0.13158,0.05338,0.01890,0.02083,0.01949,0.00222,0.90177,0.05148,0.02695,0.02669,0.06644,0.02660,0.01323,0.01957,0.01816,0.00196,0.45055,0.05106,0.01031,0.01022,0.02322,0.01032,0.00925,0.01076,0.01079,0.00013,0.30572,0.05164,0.00443,0.00440,0.01043,0.00448
jpwh_991,0.23506,2.91159,0.26125,0.30393,0.04430,0.04897,0.05279,0.05234,0.13700,0.03015,0.01699,0.02046,0.01955,0.00535,0.08419,0.05315,0.02868,0.02833,0.07532,0.02362,0.01715,0.01978,0.01929,0.00250,0.13942,0.04842,0.00943,0.01053,0.02761,0.01043,0.00871,0.00953,0.00945,0.00074,0.01580,0.04914,0.00439,0.00420,0.01149,0.00426
juba40k,0.52478,1.86977,0.37108,0.14370,0.00029,0.52535,0.86991,0.81797,3.42163,0.00118,0.25042,3.76676,0.43652,0.22436,0.00052,1.11780,0.55445,0.54305,2.88079,0.00289,0.29066,0.44360,0.31796,0.23942,0.00116,1.23547,0.26000,0.25683,2.17602,0.00452,0.17932,0.26669,0.28741,0.17019,0.00206,1.17137,0.09947,0.10462,0.97284,0.00547
k1_san,0.61532,2.31522,0.45897,1.17378,0.00015,0.46603,1.70678,1.77105,2.26202,0.00123,0.83978,8.65517,0.83514,2.37430,0.00031,2.57175,1.23726,1.21336,1.96253,0.00242,0.48684,5.17244,1.56156,1.66436,0.00050,2.52298,0.54126,0.53735,0.93343,0.00454,0.46968,0.55827,0.50639,0.09187,0.00102,2.50817,0.21297,0.22773,0.39377,0.00565
k3plates,0.59038,4.17090,0.58489,1.03171,0.13854,1.82986,2.28200,2.01943,2.58426,0.15307,0.95107,4.56098,1.11067,1.18478,0.24550,2.45769,1.54538,1.52984,2.33594,0.16389,0.53571,16.14515,1.98588,0.66649,0.24720,2.81332,0.65671,0.65738,0.96156,0.17111,0.50758,0.81075,0.52426,0.01788,0.18980,2.98438,0.26912,0.26949,0.43644,0.20397
k49_norm_10NN,0.18310,1.56179,0.09764,0.02463,0.00032,0.23839,1.06439,1.23547,4.97647,0.00163,0.19143,2.13570,0.13840,0.02109,0.00040,2.51529,0.94943,1.13695,5.32792,0.00342,0.21232,3.12959,0.20327,0.04382,0.00075,2.46730,0.48907,0.46183,5.39290,0.00619,0.17386,0.57022,0.18641,0.00442,0.00114,2.50205,0.22265,0.20549,5.32922,0.00754
karate,0.01477,0.06094,0.03210,0.00409,0.05865,0.00068,0.00068,0.00068,0.00501,0.00067,0.00026,0.00027,0.00026,0.00005,0.01592,0.00066,0.00034,0.00034,0.00253,0.00026,0.00013,0.00019,0.00025,0.00006,0.00759,0.00068,0.00014,0.00014,0.00099,0.00013
karted
Kaufhold,0.66299,2.96792,0.76940,0.38596,0.01246,0.31740,0.33326,0.32740,1.70929,0.01494,0.11934,0.14185,0.12348,0.04785,0.02060,0.36063,0.19314,0.14914,1.06528,0.01732,0.08564,0.13704,0.12297,0.02314,0.02216,0.33664,0.07290,0.07246,0.42136,0.02120,0.06700,0.08231,0.06476,0.01505,0.02150,0.33793,0.02952,0.03111,0.17362,0.02327
Kemelmacher,0.62326,3.25508,0.66208,1.28503,0.00023,0.30076,0.74839,0.49839,1.42934,0.00129,0.21907,0.32896,0.22631,0.08352,0.00042,0.78802,0.42196,0.42900,0.83489,0.00251,0.24151,7.40095,1.03685,1.46323,0.00073,0.77926,0.17367,0.17166,0.34429,0.00402,0.12584,0.27434,0.20841,0.03077,0.00158,0.53162,0.07374,0.07321,0.14392,0.00429
kim1
kim2
kineticBatchReactor_1,0.19912,3.66081,0.23026,0.01577,0.01483,0.08745,0.10025,0.09948,3.30015,0.02751,0.03104,0.03738,0.03162,0.00324,0.02956,0.08446,0.04605,0.04584,2.59062,0.02965,0.01892,0.03021,0.02853,0.00237,0.05343,0.08659,0.01924,0.01890,1.11995,0.01399,0.01505,0.01831,0.01827,0.00087,0.05823,0.09203,0.00796,0.00796,0.52653,0.00791
kineticBatchReactor_2,0.16793,3.55339,0.26069,0.00975,0.00683,0.14954,0.19085,0.18478,5.55108,0.01747,0.06086,0.08039,0.06172,0.00418,0.01323,0.18975,0.10309,0.10344,4.99101,0.01928,0.04797,0.04150,0.04490,0.00304,0.01460,0.19281,0.03623,0.04151,3.98374,0.01918,0.03773,0.04203,0.04079,0.00069,0.01396,0.19202,0.01689,0.01617,1.60644,0.01686
kineticBatchReactor_3,0.24681,3.52740,0.25013,0.00947,0.00576,0.17312,0.22971,0.22984,5.99093,0.01469,0.06526,0.08283,0.09426,0.00531,0.01098,0.22709,0.11987,0.11687,4.98539,0.01693,0.07232,2.87713,0.10755,0.00307,0.01167,0.23054,0.04895,0.04899,4.84175,0.01685,0.03411,0.04881,0.04806,0.00131,0.01265,0.22445,0.01897,0.02051,2.80650,0.01553
kineticBatchReactor_4,0.23884,3.69267,0.20233,0.00700,0.00347,0.21589,0.30871,0.30657,6.77597,0.01043,0.08218,0.12232,0.07416,0.00464,0.00691,0.30717,0.17042,0.17249,6.61775,0.01188,0.08699,3.60789,0.12082,0.00223,0.00808,0.30825,0.06803,0.06803,5.72686,0.01514,0.05810,1.77301,0.07912,0.00049,0.00831,0.31369,0.02712,0.02859,4.77686,0.01278
kineticBatchReactor_5,0.25630,3.65651,0.19033,0.00693,0.00320,0.23076,0.34064,0.34157,6.59150,0.00982,0.10942,5.08141,0.13301,0.00457,0.00619,0.34452,0.18363,0.18544,6.71536,0.01242,0.06547,3.73054,0.09909,0.00219,0.00768,0.34058,0.07188,0.07364,5.81077,0.01240,0.05438,0.11470,0.05922,0.00020,0.00774,0.34017,0.03067,0.03053,4.93646,0.01247
kineticBatchReactor_6,0.30992,3.43765,0.19788,0.00603,0.00323,0.22882,0.33561,0.35059,6.99366,0.00969,0.08091,0.12019,0.11661,0.00273,0.00692,0.34577,0.18885,0.18953,6.62789,0.01156,0.07869,0.08935,0.10280,0.00216,0.00700,0.34311,0.07315,0.06629,6.01002,0.01276,0.06669,1.98441,0.09451,0.00060,0.00757,0.37681,0.03336,0.03086,5.10661,0.01254
kineticBatchReactor_7,0.18769,3.36892,0.20421,0.00654,0.00280,0.23217,0.34967,0.34827,7.00537,0.00942,0.10850,5.17327,0.15121,0.00292,0.00661,0.35803,0.19420,0.19389,6.81505,0.01149,0.10163,4.32115,0.11202,0.00228,0.00728,0.38969,0.08075,0.08090,6.12971,0.01205,0.05464,0.07264,0.06972,0.00021,0.00768,0.34951,0.03188,0.03103,5.23102,0.01200
kineticBatchReactor_8,0.26156,2.85440,0.19576,0.00614,0.00274,0.23893,0.34884,0.34461,7.08742,0.00932,0.13096,5.25882,0.14572,0.00272,0.00661,0.22849,0.18708,0.18970,6.85589,0.01174,0.07710,4.52887,0.13013,0.00215,0.00738,0.34791,0.07586,0.07634,6.05768,0.01229,0.05450,0.07950,0.07205,0.00058,0.00735,0.35426,0.03109,0.03241,5.22330,0.01169
kineticBatchReactor_9,0.24216,3.63724,0.22521,0.00657,0.00272,0.23995,0.35360,0.36493,6.83122,0.00919,0.10538,5.04024,0.18884,0.00300,0.00656,0.36976,0.19934,0.19366,6.88647,0.01130,0.08909,0.10117,0.07504,0.00214,0.00710,0.38928,0.08040,0.07962,6.18670,0.01201,0.05047,1.99872,0.08418,0.00034,0.00684,0.37192,0.03300,0.03218,5.13363,0.01192
kl02,0.06284,4.06534,0.03850,0.00827,0.60139,0.48655,1.27297,1.43751,2.22554,0.34396,0.04798,6.38437,0.04262,0.00402,1.10099,1.68465,0.78340,0.85462,1.60457,0.32826,0.04543,4.23885,0.04456,0.00245,1.83775,1.61428,0.35558,0.31443,0.83108,0.25288,0.04351,7.34655,0.04284,0.00027,2.53471,1.72906,0.15048,0.15186,0.36359,0.14132
kleemin,0.00759,0.03465,0.01774,0.00439,0.04000,0.00036,0.00039,0.00038,0.00063,0.00039
klein-b1,0.01261,0.04511,0.03750,0.02679,0.03550,0.00055,0.00055,0.00054,0.00054,0.00053,0.00012,0.00014,0.00017,0.00675,0.01435,0.00048,0.00024,0.00021,0.00025,0.00026
klein-b2,0.01174,0.04478,0.02941,0.01813,0.04511,0.00054,0.00055,0.00054,0.00053,0.00054,0.00020,0.00021,0.00021,0.00007,0.00021,0.00054,0.00028,0.00029,0.00028,0.00028
kmnist_norm_10NN,0.20381,2.30240,0.17455,0.11573,0.00140,0.27601,0.53980,0.60280,3.37277,0.00614,0.11787,2.34787,0.13817,0.09846,0.00283,0.61263,0.31765,0.25829,3.30107,0.00786,0.13456,0.24137,0.13564,0.06089,0.00513,0.68866,0.14225,0.14145,1.89634,0.00897,0.09927,0.23460,0.11497,0.00557,0.00561,0.61144,0.05234,0.05494,0.80175,0.00786
kneser_10_4_1
kneser_6_2_1,0.14872,1.18538,0.19718,0.24689,0.01309,0.01751,0.01197,0.01807,0.03542,0.01069,0.00620,0.00617,0.00586,0.00278,0.02480,0.01821,0.00972,0.00968,0.02009,0.00793,0.00378,0.00582,0.00616,0.00212,0.03594,0.01633,0.00356,0.00351,0.00740,0.00318,0.00360,0.00348,0.00337,0.00069,0.00464,0.01674,0.00149,0.00149,0.00306,0.00141
kneser_8_3_1,0.24251,2.82874,0.24691,0.79423,0.00021,0.21422,0.36726,0.35965,1.21709,0.00101,0.10501,0.15570,0.11048,0.02615,0.00031,0.37622,0.19420,0.19264,0.69835,0.00182,0.06484,0.07694,0.08297,0.19831,0.00137,0.38942,0.03271,0.03393,0.12416,0.00218
Kohonen,0.16581,1.32476,0.17190,0.00572,0.00150,0.10032,0.10177,0.09955,5.53992,0.00490,0.03469,0.04273,0.03530,0.00204,0.00286,0.10180,0.05550,0.05497,5.05197,0.00559,0.02312,0.03926,0.02776,0.00161,0.00468,0.10269,0.02211,0.02200,4.03930,0.00569,0.01580,0.02352,0.03967,0.00014,0.00450,0.10086,0.00890,0.00910,2.15607,0.00500
kron_g500-logn16
kron_g500-logn17
ks2010
Kuu,0.59873,4.66177,0.50642,0.86406,0.37172,0.42784,1.26457,1.19602,2.62293,0.54173,0.29306,8.51230,0.84473,0.58478,0.76006,1.41260,0.72351,0.72606,1.78547,0.53218,0.32633,0.53850,1.09173,0.28421,1.38799,1.42652,0.29577,0.29626,0.69755,0.28675,0.25388,0.29207,0.31887,0.01832,1.34301,1.39636,0.12520,0.12495,0.31134,0.12650
ky2010
l30,0.53847,5.95085,0.60044,0.72571,0.00924,0.26438,0.40531,0.39423,0.65168,0.01174,0.10971,0.15825,0.13749,0.02781,0.01794,0.46487,0.24343,0.24170,0.40091,0.01215,0.08964,0.12837,0.11799,0.10525,0.03430,0.43366,0.08344,0.09242,0.14867,0.01271,0.08000,0.09452,0.09877,0.00937,0.05838,0.41877,0.03850,0.03558,0.06346,0.01142
l9,0.24291,2.60279,0.30854,0.18718,0.09559,0.03911,0.04195,0.04161,0.04743,0.03127,0.01473,0.01601,0.01561,0.00249,0.16382,0.03827,0.01961,0.02010,0.01753,0.01828,0.00804,0.00843,0.00941,0.00582,0.16813,0.03882,0.00805,0.00803,0.00899,0.00774,0.00652,0.00722,0.00745,0.00044,0.01171,0.03982,0.00332,0.00344,0.00403,0.00340
L-9,0.80171,1.41030,0.85465,3.29898,0.02456,0.26399,0.27868,0.27883,0.25223,0.02413,0.07299,0.10806,0.10230,0.20454,0.05181,0.27899,0.06145,0.06182,0.06156,0.02508,0.05488,0.05730,0.07446,0.03266,0.04570,0.28757,0.02632,0.02472,0.02644,0.02487
la2010
laminar_duct3D
landmark
language
lap_25,0.01741,0.07638,0.04076,0.01770,0.08739,0.00087,0.00088,0.00088,0.00109,0.00086,0.00031,0.00024,0.00032,0.00463,0.02337,0.00052,0.00044,0.00043,0.00055,0.00043
largebasis
large,0.46696,4.41863,0.56643,0.53625,0.00398,0.14200,0.15408,0.16482,0.69918,0.00989,0.06214,0.07123,0.06389,0.01818,0.00763,0.17105,0.09005,0.08979,0.38931,0.01029,0.04124,0.06601,0.06412,0.01168,0.00978,0.16554,0.03579,0.03285,0.15859,0.00994,0.03959,0.03775,0.03444,0.00381,0.01162,0.16938,0.01505,0.01482,0.06578,0.00900
LargeRegFile
laser,0.24073,1.58730,0.28719,0.59242,0.96154,0.04178,0.04399,0.04345,0.10298,0.04269,0.01600,0.01720,0.01628,0.00379,0.01632,0.03897,0.02205,0.02207,0.05265,0.01765,0.00990,0.01601,0.01597,0.01478,0.45788,0.04198,0.00879,0.00865,0.02079,0.00828,0.00704,0.00792,0.00945,0.00203,0.01246,0.04013,0.00364,0.00354,0.00869,0.00363
ldoor
Lederberg,0.20466,1.62758,0.20958,0.00641,0.00122,0.32204,0.30571,0.31769,6.52830,0.00460,0.08990,0.10364,0.07756,0.00295,0.00278,0.32626,0.17922,0.18103,6.39627,0.00773,0.11367,2.80141,0.16978,0.00248,0.00342,0.32811,0.07284,0.07173,5.89071,0.00791,0.05192,0.06919,0.06161,0.00068,0.00408,0.32956,0.02883,0.02918,4.96421,0.00803
LeGresley_2508,0.21165,3.90817,0.19630,0.39164,0.02721,0.12830,0.14650,0.14911,0.60711,0.04009,0.05155,0.05741,0.04699,0.15373,0.05043,0.13839,0.07252,0.07377,0.30873,0.03927,0.02799,0.03708,0.04640,0.02800,0.08463,0.13610,0.02846,0.02817,0.10399,0.02652,0.02235,0.02670,0.02835,0.00148,0.05853,0.13826,0.01213,0.01215,0.04885,0.01202
LeGresley_4908,0.20445,3.33501,0.15942,0.31276,0.00344,0.17278,0.24495,0.24397,1.25931,0.00757,0.07063,0.08060,0.06272,0.11892,0.00605,0.23540,0.12926,0.13020,0.75963,0.00919,0.06971,0.09585,0.07677,0.02160,0.00671,0.23831,0.05083,0.04580,0.31332,0.00907,0.04688,0.05041,0.05007,0.01373,0.00699,0.24614,0.02215,0.02184,0.12785,0.00836
LeGresley_87936,0.39454,1.63997,0.39774,0.25888,0.00049,0.32398,2.25195,1.98460,3.04826,0.00192,0.50347,2.66401,0.53048,0.27859,0.00056,4.73408,1.75796,1.73088,3.94211,0.00400,0.63013,9.32530,0.69767,0.26092,0.00114,4.78332,0.98850,0.97517,3.91790,0.00790,0.59034,4.45938,0.82585,0.25027,0.00237,5.15981,0.43684,0.42299,3.02696,0.01168
lesmis,0.03860,0.16178,0.08301,0.01838,0.09695,0.00228,0.00224,0.00224,0.00670,0.00216,0.00082,0.00086,0.00088,0.00011,0.04560,0.00229,0.00090,0.00122,0.00361,0.00120,0.00055,0.00064,0.02573,0.00249,0.02592,0.00213,0.00045,0.00045,0.00134,0.00044,0.00035,0.00042,0.00040,0.00007,0.00074,0.00206,0.00018,0.00018,0.00055,0.00018
LF10000,0.63969,4.53782,0.65858,3.20802,2.84313,0.46728,0.48496,0.47547,0.49545,0.45136,0.15375,0.20118,0.15486,0.05742,4.37883,0.46364,0.25999,0.25316,0.26282,0.25713,0.13581,0.19094,0.17064,0.06448,3.76112,0.50201,0.10894,0.10841,0.10826,0.09587,0.09010,0.14857,0.15897,0.04511,2.49335,0.47873,0.04304,0.04253,0.04238,0.04083
LF10,0.01018,0.03817,0.02747,0.01502,0.04545,0.00043,0.00044,0.00044,0.00045,0.00043,0.00017,0.00017,0.00011,0.00005,0.00151,0.00045,0.00024,0.00023,0.00025,0.00023
LFAT5000,0.69484,2.40288,0.67632,2.83816,1.36744,0.39212,0.40093,0.40293,0.48051,0.33991,0.13312,0.16252,0.13938,0.05424,0.15246,0.39120,0.16929,0.22041,0.26077,0.20895,0.08209,0.09750,0.11523,0.86039,2.67559,0.42486,0.08462,0.08517,0.10214,0.08467,0.09306,0.15028,0.14468,0.03998,0.09600,0.41061,0.03586,0.03594,0.04414,0.03491
LFAT5,0.00656,0.02273,0.01923,0.00888,0.02679,0.00027,0.00026,0.00025,0.00038,0.00027
lhr01,0.51402,4.35409,0.37544,0.25851,0.02720,0.14414,0.16637,0.16519,0.54427,0.04503,0.05471,0.06316,0.05498,0.00914,0.05349,0.14790,0.08093,0.08351,0.27864,0.04986,0.03406,0.05996,0.05302,0.02068,0.07241,0.15491,0.03228,0.03242,0.09749,0.02976,0.02901,0.03154,0.04154,0.00354,0.07991,0.16559,0.01352,0.01327,0.04405,0.01317
lhr02,0.55490,5.09671,0.40132,0.46877,0.02480,0.27345,0.32528,0.33303,1.00230,0.04328,0.10433,0.12636,0.09306,0.02355,0.04644,0.31533,0.16929,0.17005,0.56404,0.05167,0.08800,0.12049,0.07947,0.02122,0.05431,0.30564,0.05800,0.06437,0.21529,0.05341,0.09098,0.11068,0.10973,0.00223,0.05000,0.31472,0.02834,0.02676,0.09533,0.02780
lhr04c,0.17792,0.22911,0.60818,0.30621,0.02680,0.68304,0.36759,0.36959,1.07831,0.04044,0.14143,0.26118,0.17523,0.04483,0.02674,0.43210,0.14173,0.14381,0.44404,0.04226,0.11323,0.15600,0.15818,0.01266,0.02775,0.63582,0.05914,0.05597,0.18305,0.03863
lhr04,0.15824,0.25798,0.29061,0.24610,0.02664,0.70608,0.36712,0.36364,1.08474,0.03971,0.17770,0.25816,0.20844,0.05956,0.02711,0.62284,0.14341,0.14381,0.43475,0.04236,0.15131,0.14105,0.12837,0.00388,0.03007,0.67446,0.05948,0.05688,0.18018,0.03879
lhr07c,0.67755,4.80971,0.46402,0.77154,0.00743,0.81244,1.07241,1.22300,2.36121,0.02300,0.77830,8.73857,0.84266,0.69578,0.01767,0.78219,0.61983,0.64361,1.66798,0.03091,0.27255,0.48347,0.33883,0.11058,0.01798,1.28697,0.26656,0.27178,0.77928,0.03147,0.27793,0.30120,0.27751,0.04406,0.01828,1.31199,0.10744,0.11378,0.33629,0.03157
lhr07,0.62900,5.14490,0.42500,0.78438,0.00742,0.75897,1.13973,1.25972,2.67108,0.02325,0.62359,8.83726,0.82321,0.44063,0.01382,1.22925,0.64470,0.65454,1.75346,0.03048,0.30453,0.45340,0.29886,0.22059,0.01823,1.28994,0.26591,0.26680,0.78217,0.03141,0.23091,0.39803,0.27660,0.00880,0.01892,1.27876,0.11387,0.10989,0.32706,0.03116
lhr10c,0.56958,4.61390,0.46460,0.71165,0.00419,1.05771,1.56423,1.71850,3.13064,0.01669,0.89299,8.33212,0.81034,0.76221,0.00915,1.00956,0.97279,0.98653,2.41500,0.02317,0.33118,11.91156,1.16742,0.38244,0.01443,1.86629,0.39855,0.36435,1.11667,0.02578,0.30508,0.42194,0.36317,0.02446,0.01574,1.84702,0.16325,0.16444,0.46406,0.02419
lhr10,0.60838,4.27241,0.47817,0.66887,0.00483,1.07805,1.58599,1.66297,3.11497,0.01668,0.84498,6.49812,0.82743,0.79484,0.00965,1.05993,1.00637,1.04441,2.43723,0.02298,0.47553,11.15210,1.28031,0.40768,0.01391,1.84835,0.39133,0.39964,1.13426,0.02520,0.36149,0.45077,0.37541,0.02427,0.01255,1.86285,0.15091,0.16017,0.48314,0.02351
lhr11c,0.62964,4.80059,0.45572,0.72027,0.00452,0.48879,1.52712,1.64896,2.77714,0.01583,0.84852,11.14644,0.82866,0.72044,0.00863,1.89663,0.75158,0.98562,2.52793,0.02313,0.65841,10.56694,1.34783,0.40340,0.01319,1.87683,0.40258,0.40661,1.09982,0.02445,0.29644,0.47971,0.40454,0.02952,0.02167,2.00155,0.12882,0.13116,0.50764,0.02333
lhr11,0.60843,3.93437,0.44573,0.61619,0.00444,0.40916,1.54631,1.55433,2.91214,0.01583,0.70290,3.57293,0.75588,0.55704,0.00880,2.01015,0.99392,1.04840,2.50174,0.02346,0.51684,12.00518,1.27539,0.38938,0.01379,1.96338,0.41017,0.41288,1.16794,0.02503,0.32256,0.50260,0.59871,0.17784,0.01348,1.90141,0.16714,0.16689,0.50503,0.02419
lhr14c,0.61207,4.05556,0.45097,0.67414,0.00386,0.65562,1.93706,2.06547,3.18076,0.01304,0.98527,5.28965,0.83034,0.80132,0.00642,2.50454,1.26659,1.18189,2.74289,0.01830,0.54483,13.64013,1.41394,0.45781,0.01112,2.51991,0.52842,0.47540,1.45534,0.02535,0.47890,0.78847,2.00272,0.23281,0.01442,2.44623,0.21787,0.21338,0.59206,0.02356
lhr14,0.57031,3.46336,0.42555,0.73821,0.00315,0.63954,1.86152,1.92423,3.09246,0.01304,0.60108,9.40598,0.84922,0.72581,0.00644,2.39597,1.23439,1.30310,2.84110,0.01967,0.76422,11.41482,1.37732,0.52050,0.01016,2.41400,0.47456,0.52776,1.44275,0.02477,0.44602,0.67551,0.54198,0.02265,0.01324,2.49722,0.21380,0.20602,0.62183,0.02280
lhr17c,0.57700,3.19939,0.46986,0.68792,0.00221,0.80670,2.31276,2.20425,3.25634,0.01112,0.50827,6.72727,0.85323,0.74400,0.00508,2.95577,1.44907,1.23469,2.87488,0.01857,0.56909,8.87075,1.49912,0.49685,0.00979,2.98115,0.65418,0.64834,1.77618,0.02139,0.64909,7.06706,1.87970,0.27818,0.01484,3.12530,0.26564,0.28013,0.78433,0.02484
lhr17,0.60188,3.88501,0.42801,0.75432,0.00216,0.78782,1.57023,2.24177,3.45466,0.01112,0.80601,5.75783,0.83170,0.76961,0.00522,2.96380,1.54922,1.51145,3.10173,0.01841,0.71032,7.98943,1.32916,0.49782,0.01031,3.29090,0.69256,0.69113,1.78950,0.02265,0.47792,0.64277,0.64175,0.06613,0.01093,3.03612,0.27415,0.27610,0.75650,0.02466
lhr34c,0.65544,2.31078,0.51422,0.80307,0.00274,0.99976,2.90058,2.39398,4.38399,0.00887,0.74800,3.09167,0.90265,0.65800,0.00473,1.53364,2.64768,2.17241,3.99447,0.02162,1.16666,7.01316,1.62307,0.69245,0.00558,5.95722,1.27945,0.91909,2.26000,0.03046,0.91504,1.24619,1.01393,0.08796,0.01003,6.26806,0.55373,0.55546,1.44285,0.03579
lhr34,0.64483,2.33016,0.51989,0.83876,0.00200,1.01681,3.06414,2.43611,4.39034,0.00886,0.68989,4.92816,0.85486,0.77931,0.00303,1.60406,2.47726,2.12397,3.94256,0.02164,1.51488,4.05635,1.41636,0.61953,0.00727,6.27011,1.32299,1.27672,3.08565,0.03074,0.78234,2.71283,2.46870,0.46239,0.01392,6.29699,0.55488,0.55226,1.47950,0.03443
lhr71c,0.69233,2.22116,0.52996,0.85376,0.00199,2.06345,3.38245,3.40324,4.41669,0.00654,1.24180,2.35236,0.95338,0.81486,0.00314,2.12790,3.17295,2.88684,4.42955,0.01695,1.12328,2.81993,2.38764,0.30412,0.00868,11.80540,1.01911,1.08321,2.72248,0.04543
lhr71,0.68956,2.21043,0.53119,0.99162,0.00204,1.99973,3.25500,3.35203,4.27429,0.00653,1.17527,2.43067,0.96932,0.87822,0.00286,2.23242,3.30598,2.99802,4.36933,0.01682,1.16038,3.52273,2.58368,0.68902,0.00992,12.60281,1.05885,1.05964,2.66388,0.04306
light_in_tissue
